time,measure
1713840519.987028,b'\x1b[0m\r\n'
1713840519.992604,"b'\x1b[0;32mI (510435) mpu6050 test: acce_x:0.40, acce_y:-0.11, acce_z:-0.93\r\n'"
1713840519.992637,b'\x1b[0m\r\n'
1713840520.003537,"b'\x1b[0;32mI (510435) mpu6050 test: gyro_x:-1.31, gyro_y:10.34, gyro_z:-3.04\r\n'"
1713840520.0035741,b'\x1b[0m\r\n'
1713840520.0090659,"b'\x1b[0;32mI (510445) mpu6050 test: acce_x:0.41, acce_y:-0.10, acce_z:-0.92\r\n'"
1713840520.0091038,b'\x1b[0m\r\n'
1713840520.014909,"b'\x1b[0;32mI (510455) mpu6050 test: gyro_x:-1.69, gyro_y:10.82, gyro_z:-3.21\r\n'"
1713840520.014946,b'\x1b[0m\r\n'
1713840520.020482,"b'\x1b[0;32mI (510455) mpu6050 test: acce_x:0.41, acce_y:-0.11, acce_z:-0.92\r\n'"
1713840520.020524,b'\x1b[0m\r\n'
1713840520.031425,"b'\x1b[0;32mI (510465) mpu6050 test: gyro_x:-2.09, gyro_y:11.80, gyro_z:-3.34\r\n'"
1713840520.031467,b'\x1b[0m\r\n'
1713840520.036916,"b'\x1b[0;32mI (510475) mpu6050 test: acce_x:0.40, acce_y:-0.11, acce_z:-0.93\r\n'"
1713840520.036957,b'\x1b[0m\r\n'
1713840520.042515,"b'\x1b[0;32mI (510475) mpu6050 test: gyro_x:-2.29, gyro_y:13.11, gyro_z:-3.53\r\n'"
1713840520.042563,b'\x1b[0m\r\n'
1713840520.0483751,"b'\x1b[0;32mI (510485) mpu6050 test: acce_x:0.40, acce_y:-0.10, acce_z:-0.92\r\n'"
1713840520.0484228,b'\x1b[0m\r\n'
1713840520.058957,"b'\x1b[0;32mI (510495) mpu6050 test: gyro_x:-2.44, gyro_y:14.46, gyro_z:-3.88\r\n'"
1713840520.0590038,b'\x1b[0m\r\n'
1713840520.064801,"b'\x1b[0;32mI (510495) mpu6050 test: acce_x:0.40, acce_y:-0.10, acce_z:-0.93\r\n'"
1713840520.064848,b'\x1b[0m\r\n'
1713840520.0704799,"b'\x1b[0;32mI (510505) mpu6050 test: gyro_x:-2.70, gyro_y:15.82, gyro_z:-4.47\r\n'"
1713840520.070535,b'\x1b[0m\r\n'
1713840520.076129,"b'\x1b[0;32mI (510515) mpu6050 test: acce_x:0.40, acce_y:-0.10, acce_z:-0.93\r\n'"
1713840520.076184,b'\x1b[0m\r\n'
1713840520.086862,"b'\x1b[0;32mI (510525) mpu6050 test: gyro_x:-2.79, gyro_y:17.16, gyro_z:-5.13\r\n'"
1713840520.0869172,b'\x1b[0m\r\n'
1713840520.092472,"b'\x1b[0;32mI (510525) mpu6050 test: acce_x:0.40, acce_y:-0.10, acce_z:-0.92\r\n'"
1713840520.092541,b'\x1b[0m\r\n'
1713840520.098371,"b'\x1b[0;32mI (510535) mpu6050 test: gyro_x:-3.21, gyro_y:18.69, gyro_z:-5.69\r\n'"
1713840520.0984378,b'\x1b[0m\r\n'
1713840520.104002,"b'\x1b[0;32mI (510545) mpu6050 test: acce_x:0.40, acce_y:-0.11, acce_z:-0.92\r\n'"
1713840520.1040692,b'\x1b[0m\r\n'
1713840520.114764,"b'\x1b[0;32mI (510545) mpu6050 test: gyro_x:-3.30, gyro_y:20.87, gyro_z:-6.05\r\n'"
1713840520.114832,b'\x1b[0m\r\n'
1713840520.120422,"b'\x1b[0;32mI (510555) mpu6050 test: acce_x:0.40, acce_y:-0.10, acce_z:-0.92\r\n'"
