time,measure
1713846032.2700968,"b'\x1b[0;32mI (4201675) mpu6050 test: acce_x:0.49, acce_y:-0.18, acce_z:-0.88\r\n'"
1713846032.270126,b'\x1b[0m\r\n'
1713846032.280809,"b'\x1b[0;32mI (4201675) mpu6050 test: gyro_x:25.44, gyro_y:-22.49, gyro_z:-71.56\r\n'"
1713846032.2808409,b'\x1b[0m\r\n'
1713846032.2865868,"b'\x1b[0;32mI (4201685) mpu6050 test: acce_x:0.49, acce_y:-0.17, acce_z:-0.88\r\n'"
1713846032.286619,b'\x1b[0m\r\n'
1713846032.292119,"b'\x1b[0;32mI (4201695) mpu6050 test: gyro_x:25.39, gyro_y:-22.76, gyro_z:-71.97\r\n'"
1713846032.292151,b'\x1b[0m\r\n'
1713846032.297675,"b'\x1b[0;32mI (4201705) mpu6050 test: acce_x:0.49, acce_y:-0.15, acce_z:-0.89\r\n'"
1713846032.3031669,b'\x1b[0m\r\n'
1713846032.3087192,"b'\x1b[0;32mI (4201705) mpu6050 test: gyro_x:26.92, gyro_y:-23.56, gyro_z:-72.95\r\n'"
1713846032.308755,b'\x1b[0m\r\n'
1713846032.314291,"b'\x1b[0;32mI (4201715) mpu6050 test: acce_x:0.49, acce_y:-0.16, acce_z:-0.89\r\n'"
1713846032.314327,b'\x1b[0m\r\n'
1713846032.320129,"b'\x1b[0;32mI (4201725) mpu6050 test: gyro_x:29.22, gyro_y:-23.91, gyro_z:-74.40\r\n'"
1713846032.3201652,b'\x1b[0m\r\n'
1713846032.3307981,"b'\x1b[0;32mI (4201725) mpu6050 test: acce_x:0.47, acce_y:-0.17, acce_z:-0.89\r\n'"
1713846032.330838,b'\x1b[0m\r\n'
1713846032.3366442,"b'\x1b[0;32mI (4201735) mpu6050 test: gyro_x:29.42, gyro_y:-23.57, gyro_z:-74.90\r\n'"
1713846032.336685,b'\x1b[0m\r\n'
1713846032.3422022,"b'\x1b[0;32mI (4201745) mpu6050 test: acce_x:0.46, acce_y:-0.18, acce_z:-0.89\r\n'"
1713846032.342243,b'\x1b[0m\r\n'
1713846032.3477418,"b'\x1b[0;32mI (4201755) mpu6050 test: gyro_x:28.20, gyro_y:-23.24, gyro_z:-74.76\r\n'"
