time,measure
1713844006.918139,"b'\x1b[0;32mI (2176315) mpu6050 test: gyro_x:-0.35, gyro_y:68.12, gyro_z:-9.85\r\n'"
1713844006.9182222,b'\x1b[0m\r\n'
1713844006.923883,"b'\x1b[0;32mI (2176315) mpu6050 test: acce_x:0.43, acce_y:-0.17, acce_z:-0.87\r\n'"
1713844006.9239638,b'\x1b[0m\r\n'
1713844006.934392,"b'\x1b[0;32mI (2176325) mpu6050 test: gyro_x:-1.47, gyro_y:69.76, gyro_z:-10.05\r\n'"
1713844006.9344692,b'\x1b[0m\r\n'
1713844006.940135,"b'\x1b[0;32mI (2176335) mpu6050 test: acce_x:0.46, acce_y:-0.17, acce_z:-0.85\r\n'"
1713844006.940185,b'\x1b[0m\r\n'
1713844006.945757,"b'\x1b[0;32mI (2176335) mpu6050 test: gyro_x:-2.41, gyro_y:71.22, gyro_z:-10.26\r\n'"
1713844006.9458141,b'\x1b[0m\r\n'
1713844006.951466,"b'\x1b[0;32mI (2176345) mpu6050 test: acce_x:0.50, acce_y:-0.17, acce_z:-0.85\r\n'"
1713844006.951514,b'\x1b[0m\r\n'
1713844006.9623182,"b'\x1b[0;32mI (2176355) mpu6050 test: gyro_x:-2.90, gyro_y:71.02, gyro_z:-9.77\r\n'"
1713844006.962368,b'\x1b[0m\r\n'
1713844006.967892,"b'\x1b[0;32mI (2176365) mpu6050 test: acce_x:0.52, acce_y:-0.18, acce_z:-0.85\r\n'"
1713844006.967946,b'\x1b[0m\r\n'
1713844006.973781,"b'\x1b[0;32mI (2176365) mpu6050 test: gyro_x:-3.77, gyro_y:69.60, gyro_z:-9.42\r\n'"
1713844006.97383,b'\x1b[0m\r\n'
1713844006.979328,"b'\x1b[0;32mI (2176375) mpu6050 test: acce_x:0.52, acce_y:-0.18, acce_z:-0.84\r\n'"
1713844006.979376,b'\x1b[0m\r\n'
1713844006.990088,"b'\x1b[0;32mI (2176385) mpu6050 test: gyro_x:-5.21, gyro_y:67.92, gyro_z:-9.05\r\n'"
1713844006.9901261,b'\x1b[0m\r\n'
1713844006.995799,"b'\x1b[0;32mI (2176385) mpu6050 test: acce_x:0.54, acce_y:-0.17, acce_z:-0.82\r\n'"
1713844006.9958558,b'\x1b[0m\r\n'
1713844007.001197,"b'\x1b[0;32mI (2176395) mpu6050 test: gyro_x:-6.61, gyro_y:67.48, gyro_z:-8.82\r\n'"
1713844007.001237,b'\x1b[0m\r\n'
1713844007.0072691,"b'\x1b[0;32mI (2176405) mpu6050 test: acce_x:0.56, acce_y:-0.18, acce_z:-0.81\r\n'"
1713844007.007306,b'\x1b[0m\r\n'
1713844007.0178602,"b'\x1b[0;32mI (2176405) mpu6050 test: gyro_x:-7.36, gyro_y:68.75, gyro_z:-8.41\r\n'"
1713844007.0179,b'\x1b[0m\r\n'
1713844007.023563,"b'\x1b[0;32mI (2176415) mpu6050 test: acce_x:0.60, acce_y:-0.15, acce_z:-0.81\r\n'"
1713844007.0236,b'\x1b[0m\r\n'
1713844007.029354,"b'\x1b[0;32mI (2176425) mpu6050 test: gyro_x:-6.72, gyro_y:68.85, gyro_z:-7.53\r\n'"
1713844007.029422,b'\x1b[0m\r\n'
1713844007.03471,"b'\x1b[0;32mI (2176435) mpu6050 test: acce_x:0.63, acce_y:-0.15, acce_z:-0.80\r\n'"
1713844007.0347562,b'\x1b[0m\r\n'
1713844007.045695,"b'\x1b[0;32mI (2176435) mpu6050 test: gyro_x:-5.91, gyro_y:66.92, gyro_z:-6.24\r\n'"
1713844007.045782,b'\x1b[0m\r\n'
1713844007.051135,"b'\x1b[0;32mI (2176445) mpu6050 test: acce_x:0.66, acce_y:-0.15, acce_z:-0.78\r\n'"
1713844007.051181,b'\x1b[0m\r\n'
1713844007.057494,"b'\x1b[0;32mI (2176455) mpu6050 test: gyro_x:-5.04, gyro_y:63.01, gyro_z:-5.30\r\n'"
1713844007.057593,b'\x1b[0m\r\n'
1713844007.06289,"b'\x1b[0;32mI (2176455) mpu6050 test: acce_x:0.68, acce_y:-0.15, acce_z:-0.79\r\n'"
1713844007.0678778,b'\x1b[0m\r\n'
1713844007.073503,"b'\x1b[0;32mI (2176465) mpu6050 test: gyro_x:-5.04, gyro_y:58.09, gyro_z:-4.56\r\n'"
1713844007.073557,b'\x1b[0m\r\n'
1713844007.079139,"b'\x1b[0;32mI (2176475) mpu6050 test: acce_x:0.67, acce_y:-0.16, acce_z:-0.77\r\n'"
1713844007.079187,b'\x1b[0m\r\n'
1713844007.084714,"b'\x1b[0;32mI (2176475) mpu6050 test: gyro_x:-5.39, gyro_y:54.96, gyro_z:-4.69\r\n'"
1713844007.084764,b'\x1b[0m\r\n'
1713844007.0908349,"b'\x1b[0;32mI (2176485) mpu6050 test: acce_x:0.67, acce_y:-0.15, acce_z:-0.77\r\n'"
1713844007.095637,b'\x1b[0m\r\n'
1713844007.101323,"b'\x1b[0;32mI (2176495) mpu6050 test: gyro_x:-5.01, gyro_y:53.88, gyro_z:-4.44\r\n'"
1713844007.1016908,b'\x1b[0m\r\n'
